0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
436770.96545473416,866211.7730707907,418710.0626738922,651755.025070814,400115.3103564926,243968.29895063725,651498.3249428617,538123.7195201332,378768.31832640123,335048.035015206,749385.6837140397,397266.4347329766,519515.71219105157,497354.83476750506,337240.17655058386,368233.08455312805,733614.8334611708,550131.6688930512,485190.1406992205,497301.5259849074,398452.3714044616,632120.1924602921,420005.45594207675,422053.1103990299,526263.8137596957,321992.12391810224,888916.8638918622,581723.0236142153,343189.6597911169,1493564.3099096331,311856.00305364723,419128.4365932583,868868.9914899871,394250.317422344,470929.9034134056,393571.6415352247,922187.8336046503,739670.7762622666,604688.2629488952,564939.7319026631,472895.49127865327,383222.14070165384,249572.23637278553,873337.4188988754,705543.1981144551,501226.0167449508,672781.3794491944,374841.80415780726,580000.0565407105,572956.8921799413,494532.77690789796,407606.06024796475,377658.22089042846,459219.4451499377,343215.52511306776,577696.9242375637,436426.211983852,656051.9431286644,430034.17493377766,656590.491638364,498281.8013872886,349867.1672868047,501255.70508535905,528217.7467771795,486525.1460689893,351524.1580468425,884892.4301992718,506226.83113452146,515415.70830568636,546256.0829789551,404999.3328653997,803216.5507670467,404993.9667411055,654022.2691634713,799691.2020710341,775813.9966211836,613939.9615096933,567901.9423998507,452456.6288339999,501022.9436839472,401426.48457137553,401600.87571415753,507911.430704875,740204.1011663835,508468.9711489325,677890.3674954171,602687.5976911795,529963.76272388,548211.7209098503,326823.9676261533,598291.8164325036,748651.5575520209,488220.0702685128,562718.6665025231,520461.6786317049,476272.52246659447,568135.7020971295,497396.69178849587,387107.9639252229,451649.7477712979
477756.67468217167,871510.2044230658,558261.5953221958,822544.4696611387,512439.50819315115,294159.110701737,626671.8039657735,646767.768894111,344923.8558707268,356050.78834242077,834167.1865301115,440419.91120192467,484417.3761826039,538420.302889516,397793.5666520339,363292.4534982156,779940.2727050409,655422.3319234648,570838.4670753762,578503.7493717275,468934.3190773928,549300.9646127755,496254.44455809315,518795.58068537636,800482.3172731259,502119.30471042386,993467.3021506837,578793.7957902573,445543.79820451327,1588140.2016176283,342107.1846097486,450214.99149326514,993278.2706507152,470520.92948057,670748.8934417408,381537.77332575666,1209020.1293443928,797423.5805712208,682408.4722287827,695168.4342360509,639571.0650084254,362510.9215902394,311153.344990233,930752.8074623708,783579.6711771153,628813.3457171343,753429.4846114143,420001.19981166004,604990.4365614369,581516.5006587137,545811.7892937382,468602.73799405614,405803.8013563574,577834.43234585,382336.5441060517,602213.3243557297,448254.05525449076,802368.84752007,478683.62313232245,684867.6717979021,559735.0267358152,438877.59139610885,552805.5433498706,563949.3004422219,570773.9547116797,357130.5667666312,1007263.3010677584,632277.3954626361,623423.4440862412,649362.526120131,502292.41112018016,1125159.079470998,399071.3543495831,923173.7437673268,918379.8882392298,703750.4711827651,699642.9113888217,602400.2369676242,540212.8192078023,438373.7176249548,510588.7145146632,366440.3797366567,573260.5084820843,875574.2012392378,681125.0143206622,805841.713431711,699553.3372800472,644485.060772704,702658.1885713292,321853.35120778054,763300.5179366905,990316.075425658,506003.2093760104,607531.872163282,582311.7083854774,582234.5032632983,647032.9569751732,744635.0742509237,435595.51976780465,483579.1666898723
543758.783397506,976226.1278494903,705794.3030677394,885831.044801278,679381.2393916522,362794.2858369354,666051.4334963623,634647.2740465889,463045.89624855126,360056.7151529055,813551.8816536765,400168.49185953545,511601.6256912986,561493.4805947028,397364.9731441069,424817.21030543733,985777.7310889326,612890.347065749,776378.7297221941,534874.4300293062,552123.5184166979,586981.5165782913,739964.9292600765,469767.63925882813,883915.4667864803,474017.2249841038,1278095.6483602368,543112.5656401885,506335.3645175984,1802178.376639194,408184.59126329294,535908.0852362209,1033671.8573153513,570190.650664049,807567.7615688317,313081.99867049203,1360911.6402297681,891506.639574681,759198.5625158797,731898.8386357664,764758.1361958693,394624.9327328275,379530.3169727554,1089561.1520710525,851270.1702647845,625924.343881141,824831.175462903,443129.8829702576,582275.4074608111,619696.5606445614,603672.7854546569,593452.1239090675,450219.0138956385,558733.1682004019,431557.1887036122,782300.5262707418,512145.63929381996,1102966.5197258573,517871.6257692878,745910.80781571,574832.7832621132,432737.3760187873,583488.0699305615,753154.5212444803,552940.8308909972,413993.2464291676,1034517.4729986246,771420.9672181238,845253.0346802663,703637.8405624115,652312.1672613146,1125289.2112114506,496663.59878784517,1097127.0267322464,920730.5980299881,899812.1536948293,709914.3976105191,748210.5585434684,664631.7956565456,547009.078236792,546754.2105709038,413105.5991959319,678863.1997653815,987691.0613559699,644616.4394789751,879463.1985835393,803852.730163055,910282.3032614503,638110.0266848751,340219.05873558373,971521.9075375311,1106735.9519890936,536064.3539962712,839008.6978813243,725587.966669525,783660.0757094581,826103.7717604968,699540.8552629892,513460.22532537824,566229.3895859082
613644.4968536162,1168515.290435712,871857.1239868297,1035214.8272921194,820187.4104455374,421331.60785659496,959483.2402030056,621674.9245752156,502884.85477441933,329089.7710022552,1239553.1788137327,540154.260020149,580284.1751258265,603342.3393273378,454422.0170985258,486572.28288207063,1111327.264404021,633484.1325645605,870921.7701819479,567728.2418769968,665907.1428910705,668016.6567681486,824948.9082088761,646877.1935100789,1004646.2557754132,612284.4757668943,1363033.6955050556,625489.0415419524,554630.0029950341,2345452.4472585395,430396.8321461106,620521.3792073242,1127456.1220024875,630842.6176859844,715554.7975255051,353304.2110485005,1446051.5542929934,1094950.2787327988,842022.2326873264,772188.7820328114,780436.073128143,398689.0289846078,477025.9613031581,979601.5812995329,981237.2001160318,778890.1914084624,830315.0464815157,603211.3908168292,705480.3536664795,619071.2018657989,600725.9631247373,747620.4043695533,546411.0914812954,490832.95706510154,428019.2895028741,1187616.9569999694,576622.1134832891,1223672.6155654895,635614.7421450748,886657.0815994783,658970.0434951704,498165.19083112804,658549.9554249143,661482.6826086985,693642.6552731409,520307.25436043215,1050570.8980938203,781668.5739581998,785984.2000879706,615020.942656499,644873.854823721,1045747.3416411158,556606.8864912401,1549301.5703949516,1064836.904714805,1149531.7378552791,818511.9814956959,765865.3966844336,824392.3293761797,718637.473118467,618566.4571033267,391743.3547940835,745258.4112462173,1221771.3352294713,708241.3265974417,1037485.9830345777,875074.7813090375,737308.8643190444,703077.6655596852,424422.5262707865,990147.231058737,1217131.2159692585,570747.5816180398,716859.6373267857,706811.4009851434,840754.8866068498,833390.1572496943,957676.127385231,537703.4411477812,604514.3998931518
739723.6585137768,1461468.293728467,1046944.3819271134,1243859.5195773214,908432.098688603,570492.1528029309,1184718.5241541488,697398.6085504689,522433.80849669897,388522.3655345995,1398488.389423578,704886.2025690882,579680.2299260194,689070.8408928249,585996.3589302576,532511.1825767789,1429108.9845083777,790644.3599327978,860896.4368830369,602910.8927838756,756104.4480825812,796646.1741963184,822972.3177354804,809961.9412696689,1107928.824545534,740384.0208372576,1572735.9759444639,759017.4372337634,646797.7151728458,2390153.632760949,572234.2944809415,665581.5877770892,1326441.9850649345,722380.6191133145,766153.8735237132,402993.66389041604,1707864.2185060303,1172958.8507292732,720318.7899775354,822577.5549863297,921592.746791313,546640.9807452961,586036.2318162876,1065431.1484219877,1064692.5451888572,930482.313935487,879689.2248302967,765277.1577862581,692364.5514717061,760248.4593108294,682701.2885284564,651985.3732282714,726859.0442104085,562240.1143039513,398033.31821425527,1122839.452312384,566274.5594931686,1739652.1533213782,649138.8380004439,884812.8879080757,718419.2107061018,448301.84603165137,657156.9996627206,623877.6833608216,702950.7252118072,634354.3171045636,1119553.5004163256,668869.1382424593,1047628.0617855871,744999.3143069856,814023.2470492882,1047064.5685834684,692865.2280277835,1875795.6451237542,1153877.4402601705,1214566.863882748,951254.1453986105,851905.403548039,802178.917422951,814700.4541780914,658164.814970113,509839.8791948578,853026.1956699815,1026870.0119012789,863090.05883811,1322038.4096391741,888569.809599039,888298.5349939495,822262.8382396199,412438.2093041978,1112515.610863871,1261985.357646115,705592.316399959,664295.394254947,664930.8048829243,950587.5872807244,931905.4707147444,974317.3511308822,663922.3707178253,693957.2007429099
940929.292411034,1481328.9388087257,1071823.3975353595,1417795.9666685183,1196479.5417367718,563593.8139906919,1087511.9027556344,815877.3829641752,565841.1947368463,501292.10077789077,1548252.8119200296,707283.8510032026,803510.9074308777,709671.9672655864,709536.2631638142,558973.0670883624,1567494.3354955441,894050.5516550855,925128.6817997693,709176.5447992827,658591.0719060042,836268.818662574,749348.8887100448,857553.4245047874,1294061.1863975269,822420.0006634495,1781659.661925235,955280.4880983855,800595.3590692336,3388248.3691074857,630518.0501466012,859410.6552238227,1542713.7869145507,798166.5948659461,806926.1316320118,447001.7183961076,1907904.3444679733,1256428.0147225568,754371.9137166047,957510.9129318211,1135954.328490711,554143.5683030987,675752.4666797703,1285951.7155958852,1170737.6501453354,1180424.9777852625,949692.5293875348,919991.1654435641,785419.3385251178,860344.7225351816,780873.3255182293,865111.8745919922,1038894.2647586752,731840.4596982694,433775.5246442334,1083868.504866272,692820.119364639,1698441.5596988054,638915.2734136572,875715.4256188197,809044.3350881685,546170.9973217458,834627.0709507224,802932.417069521,915782.2255728396,618724.5072167654,1051942.0859205385,666949.882221579,1229833.381368292,886088.4736052864,891552.5005715091,1174983.9507913594,722867.8396563425,2916545.357246811,1114890.2468563525,1069467.2731131527,1009663.6247012942,1003523.380505678,846345.1295555567,870649.3485361747,653464.682126401,634262.84145916,1008888.0851729704,1187033.4301504162,1005427.5233843768,1647852.9235931789,1187479.581405184,921435.339565556,747182.7527688621,584254.6427154066,1331671.6582941506,1120929.5937557435,791107.9865542073,750408.3654703368,687517.3338274074,1084203.6052406353,1060880.6815813084,1125132.7144039297,904586.4773277539,701217.6721002071
1543332.3300931212,1594918.1786546055,1109937.8436616887,1592173.6792932984,1435851.5656996141,646804.9695004416,1435073.6004449888,797692.0191940658,693187.8160050125,727610.3760070873,1750262.0839561904,733763.2562527508,994207.2451733844,786197.3981340004,845239.2438764602,622369.9876389322,1791691.78627423,1063349.3099348347,1194180.8961270964,744799.1194343423,627277.2555688857,937955.8393231819,831707.4907589017,894633.436635813,1451140.696689704,827877.1439382695,1797405.7875188612,1129002.2620175509,1022200.4915197808,4028111.042999945,750825.119967645,970231.7901802075,1651063.8620319709,969495.4146892347,969611.4436385937,512120.33279365307,2130917.223370698,1779928.8878301228,802223.5750646405,1036755.0047594614,1148442.6820704201,607734.391371421,741866.3204945896,1591219.8992186207,1199469.7670743712,1422185.902353142,925582.314482253,1025780.8120037075,865262.9446823273,1009738.0123306105,848599.9538511289,900390.3502287143,1096515.003893635,908038.1866836082,475991.9536562346,1241577.5569684396,821354.0772915718,1907104.468436469,791386.0120990446,812012.4829499335,1032630.3101690204,722816.2086352895,1089177.2080902555,890429.0921302724,896264.9727051114,675082.0949065136,1142011.5862825094,652354.4020572628,1538701.5858058566,903000.4499012064,1001408.9716599802,1568778.5215880773,881855.8740674357,3119411.8518861444,1318002.5809376824,1330525.6281225309,1146071.489728966,1122437.6566785863,1186978.8333084362,999902.0448968811,658588.546230257,795516.4957165157,1120229.6353736864,1129758.9442029228,1125501.8318098295,1624928.8657650023,1622575.563109282,1147042.1554119384,798746.0232167903,642231.6437280278,1327765.9001000288,1223614.7016624727,777675.9906574248,785477.9781272579,739178.7790969466,1088092.5927217077,1101267.030642128,1486329.8010120126,995373.1914392146,826960.6782983493
1576023.3360846261,1683972.913777723,1147082.1063681084,2165732.2642987203,1899021.2971810068,831306.6960606899,1544909.7551511866,901885.8312368593,782418.4150365335,897876.9603620511,1958390.0740401438,790119.7516788476,1158722.3530685606,850871.7755908899,1171770.2324589011,682445.9372310305,2251943.766123748,988575.437542334,1321834.7193428106,785997.3331350759,595388.9319240594,1148529.2747921252,751377.25816061,961870.7274333367,1505164.8024230357,936451.3019361815,1488997.4712628522,1380040.7032699971,1230310.5197342662,3891809.8654523026,751036.6335539465,876399.322148053,2088562.8824003984,948943.20934237,1016166.5615327551,642945.2978767804,2459717.746917899,1675954.9355498152,821142.2180388136,1373786.30577295,1194042.4813601058,713515.1871936978,721883.1042488965,1924142.6090082848,1401942.0801607957,1542998.8498969795,1037005.9746608895,1326169.8654592228,835138.1560698806,1141189.11372161,759067.3347953962,1112101.3570158444,1321703.657035647,1001850.8604239593,516935.42318581365,1440083.5020282147,906287.4985413807,2115406.0018944,920396.8284825163,1056500.7167914321,1106248.086278052,873870.5463060266,1254078.0565013695,1064759.569518371,1218753.784194139,691252.5507312713,1325847.7534161173,697091.5470829629,1676957.4396003913,974738.5207805577,1241449.2047679378,1964045.8579571566,1072781.880021519,3282342.1110204994,1370907.1492731236,1257845.3191476944,1082818.2773422701,1357025.2641272855,1470503.5279178177,861374.675282239,771181.161615931,826117.5612486936,1512008.0580186932,1246964.7661440282,1190123.8142135306,1985603.1687537874,1661147.0189526398,1441719.5513294297,1002879.1432063777,660803.9763878465,1254032.2925709593,1518721.5000815664,1046711.3320832896,926691.0101729988,855448.119033278,1145695.1097504396,1256130.9929501025,1477754.7980942186,1146109.7998053688,778083.8197386512
1525076.0356355975,1901615.6710328069,1319757.1209669062,2595635.6366177974,1800315.5889498426,1027823.5013673312,1967954.6136909272,831846.6977831061,925341.5815705346,1041539.1531095959,2460524.5949525386,818833.1814654896,1332016.6209887366,973244.5971513429,1342789.1169599784,819357.2561789252,2393522.664666932,1163826.4326533228,1335568.7157478204,916199.6370584464,774287.1305926379,1351196.904721901,872994.8215100889,1037683.2363094622,1667944.1748071637,1135162.8223535959,1582612.906623848,1695952.842220899,1465580.2664809735,3896328.068387855,792167.4971197711,781505.3113165856,2303550.6656240537,982131.4736859717,1029564.3127756636,724283.2119433191,2724927.831114842,1954818.0702620693,915786.0577777978,1623561.6503945244,1263633.7588701409,734463.082099869,939611.8944255312,2050582.721173205,1745125.886576133,1528072.2176453825,1321109.5245703876,1263472.3823669516,891295.2982541365,1337972.020889229,783634.8962839765,1337280.4962091816,1268612.8817471848,1180629.257668203,527677.4982639705,1638287.4684446785,998542.7458990123,1933874.8223036486,949611.4525529328,1198263.7088723013,1418465.9090721076,992599.3024817001,1333623.9654203367,1291560.4152412706,1271672.4928714784,840067.8913862163,1193644.6543528566,1016744.0909097877,1562159.576465906,1113373.9009953814,1431719.287070654,2241623.971821829,1172433.6378927687,3013574.4007686814,1632911.0377372648,1424672.8255989952,1349542.412557041,1402589.5013982542,1726606.1364844083,1124417.3911459646,1016628.9091484444,920490.7209970613,1700641.0938005766,1480054.0342413392,1493137.8865747447,2048068.7573488336,1682221.856675668,1785778.4936698673,1258534.3173144385,715975.5309119606,1215198.3015903193,1703369.4605991486,1176661.4423834193,1162121.4489120508,774556.593707599,1072281.4910627464,1709913.6962946672,1584213.9317153527,1119287.5069126769,869878.220963566
1827301.9557450553,2293089.1376092103,1481803.9278556183,3061517.7822224945,1799425.049286389,1033651.4329811656,2244632.193070478,987300.6116247643,1136094.4770794788,1069271.618292051,2439935.755417227,909520.8999080703,1230443.802139985,1158423.6806879258,1824330.1120094098,914106.022941918,2054405.8299559192,1156018.840121392,1553278.0318925455,1019933.5542820268,853376.5765412478,1815232.5108137159,962913.539622314,1239038.478118255,1596426.6767437784,1336534.9842273141,1841315.5867054309,1808836.3983485587,1781273.683802545,3945340.9323073383,707098.8619130056,883490.5144710409,2330639.5453327466,1038618.8641452116,1220696.6901822537,856878.3549267587,3793094.1266437387,1869085.118141842,1024540.2752145064,1761039.7577259918,1475250.7302559456,859071.824849998,1032609.1593403807,2012602.12181295,1674701.0414440217,2170167.315886085,1480449.6953382043,1624918.07896616,1088506.7457727175,1461218.2658424936,803196.6375423076,1518341.4926118918,1312195.4614422412,1225430.0794241845,598423.8432027955,1759004.4849313055,1203869.1375059555,1989307.0047337594,1331235.3567034395,1371269.8704174934,1641131.3810917416,1184698.4374185181,1540830.0328455095,1286592.7647395292,1341176.3778775178,826593.8605118026,1215085.6690430294,1102127.1848395532,1755407.8407638096,1267359.298582209,1756525.6138833456,2606789.271967847,1224582.2919785203,3602516.5232746997,2401197.366376213,1959923.870607392,1400453.0223377147,1829024.1624568724,1943750.3472502918,1360346.8872516972,1091358.473859267,1462547.2174628854,2026405.6932153506,1699859.528665115,1591474.8888200857,2313807.3511142274,1740812.8292061691,2293906.1179637597,1271373.6161997055,870723.718797466,1175659.146889271,1901156.9735214058,1178549.0806965744,1274157.7545199154,737585.2184383151,1143645.8128675548,1711984.7377004148,2064300.334453872,1199460.1239661905,1008724.8772839181
1620498.7548537152,2431611.09608094,1680948.5389132167,3348842.3152342928,1617211.81949768,1120301.24663918,2563214.116684137,1108966.8346174168,1307966.3346251596,1078566.7033280127,2859894.8967039185,1296222.7195788918,1362000.4204291676,1297404.3118174083,1914057.2310962337,1001677.9779672499,1999896.8954183443,1290983.651088852,1870085.3973785893,978292.0792106041,978735.2535263011,2493004.1404731227,1228841.347823381,1360956.9496548418,1724922.7462111781,1521332.375636021,1723989.7622159624,2275584.501691682,1997293.6841132133,4002927.4151874143,737463.8282086453,998522.3151094005,2248428.2274272707,1528407.993318027,1561172.8690730063,972079.5371574354,3439908.971032922,2014712.510925224,1034566.858374632,1577698.6887201618,1545356.1850865763,913038.4911521941,1231764.9193823764,2317572.0327023193,1832806.6039973586,2192140.106642823,1806060.5952327368,1746163.752553978,1165974.9634011954,1598148.192404744,936612.5206046187,1901802.8720253934,1370278.8998754055,1506443.2639630162,584244.4929187911,2062311.7184761227,1405934.5419376183,2339301.7825112003,1367845.305677336,1309199.989011136,1662146.8930899964,1227044.2740497028,1703820.2971349861,1547417.7949375866,1493680.778140288,943849.3802944738,1108919.0554342726,1165629.8601190692,1761072.853877121,1419156.8062742534,2024516.6951889845,2589936.673870512,1621375.3262502204,3550123.9372825124,2659888.1439386406,1894303.2322785817,2089083.3058407004,1762945.7807808905,1854861.7941644965,1357477.3001243167,1265210.4836711346,1768429.2374482136,2127306.269821147,2052318.607484868,1707041.097366983,2296206.007798451,1717384.0356135594,1975200.4071024663,1555447.4884174021,1030546.8741586367,1390588.8909548242,1992196.4359218036,1106587.6300104384,1561208.0061693313,966303.8485739091,1262866.4968690837,1533238.2306092186,2227103.4194415878,1425265.884376042,1139273.4779513343
2137116.8726902283,2597910.2526826104,2060579.0694032619,3935126.849123621,1949884.795508957,1199525.434150506,2480027.9551074216,1194056.9608557946,1239388.335530382,1157034.4502511814,2935647.342822471,1351403.60140507,1513782.8417651008,1333363.1032777112,2094254.4046986974,1267891.7081514003,2357745.325179485,1327630.1005261666,2015037.227157209,1145109.6515258593,1029263.8970067538,2506775.2871947377,1400666.5588150595,1508681.018726064,2042449.5619387948,1474303.036186859,1958154.5600175462,2275645.977657225,2393219.2250898327,3631191.876666406,787911.4450259611,1334638.1443605584,2411199.2658179067,1530662.2209985768,1683880.5754191114,1233974.957618733,3644507.1484060376,1790478.7856906,1181651.7009017225,1847705.6620347085,1861000.9171513882,973728.1486878563,1320024.3678750384,2455692.2041332647,1947417.8876537625,2568138.1602064916,2004654.2378560044,1909514.938820086,1361736.855662256,1659649.5178423063,970142.2755039309,2124733.2337729232,1777029.5546462946,1450631.148216759,674387.2776033294,2247808.863990098,1359421.4980275757,2984282.4193805195,1283540.8716446892,1448124.2024292666,2054344.5180461733,1251145.9127874246,1947987.0493091443,1967205.4214154491,1808862.1513636834,972242.8654922202,1142801.436309937,1087631.579115144,1718834.2731144652,1645205.845261877,2335518.889401317,2543625.4022558103,1991954.598019917,4269635.231197686,2865658.789954075,2041575.3690052452,2168324.746778766,1899802.4900084967,2090632.549705497,2025438.4425444838,1529087.5829928778,2197611.739836148,2165541.315960787,2544511.279481356,1713685.9017285435,2306950.0733587323,1830642.875762511,2340388.01644605,1337633.9684751905,1117639.1797838318,1545651.5926276282,2349683.022773824,1311520.5989843043,1914543.0146350428,1319506.76201481,1518345.0085083658,1841961.9532892676,2145579.6015779735,1693923.428931965,1261923.653380472
2638609.60844317,2898516.332145779,2478828.2241822183,4656405.057845922,2285661.4866294465,1342219.1337822464,2663317.9639657,1373140.857653788,1389642.335188566,1381577.3002696978,3230314.662333395,1553288.2007319422,1682697.612655917,1642502.4516867872,2351683.733190095,1381517.124483024,2591883.488426803,1348700.4424628923,2569318.438848075,1198886.4280816766,1323988.5405898585,3564254.321767902,1684905.674867678,1372280.82624266,2110948.388279673,1435741.688473515,2331960.378326737,2346422.7322076173,2833665.956863609,3945611.614973155,831219.8101212606,1846345.0831801128,2200997.2801432055,1713773.6490811454,2144426.4048469155,1457584.1972092707,4284315.069563119,2151404.6921043913,1223245.1830445884,2058539.543260635,2224900.860759022,1084403.949735852,1460520.42963804,2542475.179630887,1961928.5786366265,2603195.171160256,2411813.884939624,2196951.053924685,1492581.0175673545,2062652.4492685343,1031837.6511627627,2373494.9733001697,2040008.458131522,1763748.9314854888,983229.3549265405,2431383.390052394,1711819.0552031593,3750525.9355339343,1667528.941353852,1443576.7400475445,2304693.7837530184,1512872.8676727533,2339317.0895199343,2516875.303654016,1706719.378664054,1108019.5397282764,1316387.721688898,1108138.663703714,1954673.5444053924,1520204.4703003142,2918761.3786825,2438085.8127819295,2010148.2919682325,4823873.534884173,3131138.1109482474,2184474.7360541034,2077296.074140402,1935999.8153272467,2584613.436579131,2067888.3206793782,1400862.4931898047,2547144.986016144,2906533.5791420434,2878302.3237092686,2114999.34751599,2712480.8648288925,1829080.8433772868,2432127.2357581384,1378379.2964470983,1221433.1131861175,1510213.4694302732,2310755.194720335,1385004.819132135,2296974.992080376,1316641.6269862696,1672556.4831671494,2052915.2900428514,2308678.809010805,2253266.7891372642,1464446.5084654866
2923131.953078258,3109945.2222480774,2601218.1805876815,5076153.446129045,2769988.8499963377,1595824.693719842,2909074.934994757,1755090.8234014083,1405103.125311931,1533817.4283274713,3732919.1619517654,2061809.0410595073,2212722.639238255,1603664.7013243902,2660196.317414797,1730672.8159092246,2515585.1527853208,1487374.8080172034,2862742.1210890757,1390143.0900917454,1371604.7155446634,3646852.507518935,1647724.2020577383,1882241.3210660606,2292927.55518658,1453389.2973513189,2472837.8705948396,2925024.8258414688,3112928.644212914,4462454.722517867,1102145.1456163896,2005116.9065372506,2739590.968022248,1802299.5023444546,2205764.0355963055,1432802.5119642112,4771962.60112375,2236397.6199076376,1344859.4324863362,2249546.671424902,2588548.814536454,1122143.6002306042,1621799.0203421316,3065144.6154319905,2094975.4583144668,2655509.8831646047,2494847.7879523914,2460614.939579362,1444203.7638887037,1976203.7028303412,1332285.2378601776,2177711.442851184,2033856.8064197092,1952532.9191316897,1059096.7843895345,2348851.874440245,1975733.0235184277,3518521.2559807273,2231083.863992531,1732106.070142819,2537106.4240970844,2092368.544910241,2417862.5208183504,2482964.928899415,1922146.935699442,1148871.0636518472,1619850.7472881644,1093777.283219498,2194133.7467782437,1622582.3774708365,3245197.1147494484,2571900.9985491326,1949518.2832254241,5586879.338075876,2957325.6879615127,2128308.0361057227,2484175.6492850836,2157932.8315465646,3222129.373829742,2370727.9168451875,1552169.8722345307,2548081.9834586927,3325108.185223286,3161434.736734977,2938391.4691165504,2957775.799300487,2205694.457837384,2486951.7623193776,1809696.114192944,1429586.1726567266,1530609.0164261267,2408439.641897979,1732246.140030596,2960747.7332370523,1414425.5805730012,1855924.7716834387,2310044.4043825273,2428764.0396953737,2306775.949191107,1461114.7762762671
2730035.378012794,3807288.236462381,2688557.408331177,4746380.410158448,3228716.3030414064,1899229.5956755772,3907652.912158642,1918116.9634953458,1663984.005482215,1669646.0610640824,4109443.990280119,2361895.810041366,2596372.305763893,1481505.419643026,3428373.9889038224,1736754.8887226963,2670957.9006545134,1556151.6980820028,2690136.445770682,1312247.1142053786,1361631.2621677099,4575057.965029105,1411637.543775695,2419574.363268462,2475577.7979779784,1564408.9592081099,2577502.2305306587,3187866.2469116366,2882278.5915466533,4567979.370779849,1221662.4174203547,2376647.2471749187,2582224.4677890083,1901739.140355593,2791502.198555166,1674964.5728268577,5894449.901561521,2278506.519930864,1882160.124765391,2670780.266297955,3154850.6147080297,1263186.083915625,1542169.199525775,3477416.7462254707,2163385.7313836864,2774671.683031798,2829237.718249527,2723831.204018396,1436566.3645384845,2150803.4688399737,1336609.1433279533,2655280.9075205945,2250852.3319087387,1743658.2464526324,1119536.525306301,2537226.753661212,2086215.8972223965,3224860.366424326,2510444.919965993,1825978.2585710061,2636131.246925356,2505602.7395945424,2595349.9037437984,2888238.4637608477,2140902.2495350954,1002875.7638311896,2059359.0429959008,1186516.5224546578,2321321.630392148,1997978.3482595126,3961610.9981088946,2777323.4673406575,2209614.731228718,5894811.989368574,2894965.739864976,2224946.6111843647,2763755.5604644762,2030757.628692661,3470696.266229444,2268005.81548335,1685875.5629466309,2818922.6933220206,3869349.6348190326,3432062.5700160204,3160146.150001249,3219232.9779772414,2384985.572720725,2612109.0119264415,2230206.733721425,1763981.2992112723,1848671.4111721832,2420549.0796321398,2138950.781971449,2807170.846554407,2026100.1750816796,1809098.4151125713,2590159.8488419163,2888765.887594099,2567395.5465442957,1770480.8815775062
3192088.948976377,3515453.7695883084,2770875.485582587,5617738.306672206,3656276.8588586487,2072107.5609480375,3949225.7732775453,2417757.047308768,2087250.920258283,1713313.1913460987,4711557.55036339,2900511.332769346,2781018.9763835166,1618729.1932201113,3841542.8834868064,1963006.6890362436,3120830.772900492,1874446.215099125,2670009.321224749,1339415.0495466199,1294014.6683872808,4777669.383826461,1436678.7937308059,2135604.067855249,3138958.3216914837,1830848.1186311129,2702254.0988352196,3681029.5422663153,3156486.6328097153,4825996.102652372,1561719.7080595796,2621832.8265836565,2650497.1924175816,2021797.174624807,3216770.842783552,1969476.7193907667,6859400.269375095,2376695.459647162,2200610.875432289,2822038.0315192332,3685522.5507848533,1748544.8883665816,1908923.1465642052,3490976.5226185434,2689456.791032142,2413701.591207298,2802901.224958773,2904287.813490856,1470698.3057323017,2218839.736519129,1312509.3438520934,2774802.28108301,2628464.4685713295,2020654.5435866015,1205386.4101795752,2792950.018852696,2823925.6632241975,3398257.0474265404,3097268.150853546,2167456.388361015,3196127.7442997624,2853053.660470159,3205450.47947103,3654232.0928299455,2494738.167494358,1178752.231429969,2148758.717834439,1569635.1285943757,2319394.9928727066,2400699.2185307425,4144809.525585876,2837357.043635971,2694894.415148913,5813755.770455447,2937749.196876558,2297752.672656765,3250452.8546075863,2613138.832133107,3418073.4795289133,2425045.456180424,1771768.1822816099,2906042.3539964533,3621627.791773063,3846727.532036123,3114956.778057958,3747568.400221683,2697747.6756349746,2880746.0425532693,2599156.1293776813,1603235.0061095261,2118552.702883814,2916706.053582855,2002812.591567557,3174812.5966180614,2198749.952094935,2003442.9437801994,2727965.517061803,3180037.0873573767,3034974.5428778557,1892897.644736571
